Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.150s,PASSED
callTestCase,,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.066s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.081s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.151s,PASSED
callTestCase,,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.066s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.081s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-01 21:53:02,2018-10-01 21:53:03,0.151s,PASSED
callTestCase,,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.065s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:02,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-01 21:53:02,2018-10-01 21:53:03,0.081s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-01 21:53:03,2018-10-01 21:53:03,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-01 21:53:03,2018-10-01 21:53:03,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-01 21:53:03,2018-10-01 21:53:03,0.000s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-01 21:53:03,2018-10-01 21:53:03,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-01 21:53:03,2018-10-01 21:53:03,0.000s,PASSED
