Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - count = 0,,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
Statement - While (realtime_ws.before(time_close_ws)),,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.108s,PASSED
"Statement - For ([j = 0, j < count, (j++)])",,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.282s,PASSED
,,,,,,
Test Cases/Toyota_GetDropOffTimes_JSON,,,2018-09-21 09:39:49,2018-09-21 09:39:50,0.703s,PASSED
Statement - Start_Date = Glb_ServiceDate,,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
Statement - End_Date = Glb_ServiceDate,,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
"Statement - mainrequest = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Toyota/GetDropOffTimes_JSON, [Start_Date:Start_Date, End_Date:End_Date, ServiceBay_Type:internal.GlobalVariable.Glb_ServiceBay_Type, Duration_Time:internal.GlobalVariable.Glb_Duration_Time, ... ])",,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.003s,PASSED
"Statement - mainrequest.getHttpHeaderProperties().add(new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Basic  + internal.GlobalVariable.Glb_Authorization_Token)))",,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(mainrequest),,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.372s,PASSED
verifyResponseStatusCode,,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
verifyElementPropertyValue,,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.008s,PASSED
Statement - realtime_ws = new java.util.Date(),,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
Statement - Start = Glb_WorkshopStart,,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
Statement - End = Glb_WorkshopEnd,,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.001s,PASSED
Statement - Interval = Glb_Interval,,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
Statement - Duration = Glb_Duration_Time,,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
"Statement - realtime_ws.set([""hourOfDay"":Start, ""minute"":0])",,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
"Statement - println(realtime_ws.format(""HH:mm""))",,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
Statement - time_close_ws = new java.util.Date(),,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
"Statement - time_close_ws.set([""hourOfDay"":End - Duration, ""minute"":0])",,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
Statement - times = [],,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
Statement - count = 0,,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.000s,PASSED
Statement - While (realtime_ws.before(time_close_ws)),,,2018-09-21 09:39:49,2018-09-21 09:39:49,0.023s,PASSED
"Statement - For ([j = 0, j < count, (j++)])",,,2018-09-21 09:39:49,2018-09-21 09:39:50,0.276s,PASSED
,,,,,,
Test Cases/Toyota_GetDropOffTimes_JSON,,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.680s,PASSED
Statement - Start_Date = Glb_ServiceDate,,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.001s,PASSED
Statement - End_Date = Glb_ServiceDate,,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.000s,PASSED
"Statement - mainrequest = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Toyota/GetDropOffTimes_JSON, [Start_Date:Start_Date, End_Date:End_Date, ServiceBay_Type:internal.GlobalVariable.Glb_ServiceBay_Type, Duration_Time:internal.GlobalVariable.Glb_Duration_Time, ... ])",,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.003s,PASSED
"Statement - mainrequest.getHttpHeaderProperties().add(new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Basic  + internal.GlobalVariable.Glb_Authorization_Token)))",,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.000s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(mainrequest),,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.376s,PASSED
verifyResponseStatusCode,,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.001s,PASSED
verifyElementPropertyValue,,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.007s,PASSED
Statement - realtime_ws = new java.util.Date(),,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.000s,PASSED
Statement - Start = Glb_WorkshopStart,,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.000s,PASSED
Statement - End = Glb_WorkshopEnd,,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.000s,PASSED
Statement - Interval = Glb_Interval,,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.000s,PASSED
Statement - Duration = Glb_Duration_Time,,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.000s,PASSED
"Statement - realtime_ws.set([""hourOfDay"":Start, ""minute"":0])",,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.000s,PASSED
"Statement - println(realtime_ws.format(""HH:mm""))",,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.001s,PASSED
Statement - time_close_ws = new java.util.Date(),,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.000s,PASSED
"Statement - time_close_ws.set([""hourOfDay"":End - Duration, ""minute"":0])",,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.000s,PASSED
Statement - times = [],,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.000s,PASSED
Statement - count = 0,,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.001s,PASSED
Statement - While (realtime_ws.before(time_close_ws)),,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.020s,PASSED
"Statement - For ([j = 0, j < count, (j++)])",,,2018-09-21 09:39:50,2018-09-21 09:39:50,0.253s,PASSED
